datetime,Open,High,Low,Close,Volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,pivothigh,pivotlow,break_pivot_high,break_pivot_low,pivot_high_change,pivot_low_change,rebreak_high,rebreak_low,Equity
2021-01-22 08:00:00,30875.13,32050.0,30515.55,31743.83,74997.994,2021-01-22 11:59:59.999,2352972740.8971,685216.0,37862.864,1188062356.30162,0,37387.97,34226.78,0,1,0,0,0,0,105172.21299500001
2021-01-22 12:00:00,31743.24,32736.0,31341.84,32454.51,64926.281,2021-01-22 15:59:59.999,2085735287.27255,587602.0,33627.146,1080330275.17332,0,37387.97,34226.78,0,1,0,0,0,0,105172.21299500001
2021-01-22 16:00:00,32454.95,33674.33,31959.51,33608.99,62425.42,2021-01-22 19:59:59.999,2046835445.07177,575089.0,32143.636,1054538513.16816,0,37387.97,34226.78,0,1,0,0,0,0,105172.21299500001
2021-01-22 20:00:00,33608.36,33831.52,32620.0,32986.34,44326.65,2021-01-22 23:59:59.999,1476733935.39331,442428.0,20557.2,685108891.46671,0,37387.97,34226.78,0,1,0,0,0,0,105172.21299500001
2021-01-23 00:00:00,32990.08,33006.69,32059.33,32385.01,45220.338,2021-01-23 03:59:59.999,1471260986.81069,429116.0,22298.791,725741868.27574,0,37387.97,30875.13,0,0,0,1,0,0,105172.21299500001
2021-01-23 04:00:00,32385.0,33495.0,32279.03,32950.0,39354.484,2021-01-23 07:59:59.999,1295214111.64886,382656.0,20499.382,674621182.17466,0,37387.97,30875.13,0,0,0,0,0,0,105172.21299500001
2021-01-23 08:00:00,32948.71,33128.24,31533.0,31663.37,57041.025,2021-01-23 11:59:59.999,1845538892.97432,533349.0,26720.446,865319992.95893,0,37387.97,30875.13,0,0,0,0,0,0,105172.21299500001
2021-01-23 12:00:00,31665.1,32301.0,31405.0,31883.58,50046.143,2021-01-23 15:59:59.999,1593997921.8854,506111.0,25199.858,802855809.5516,0,37387.97,30875.13,0,0,0,0,0,0,105172.21299500001
2021-01-23 16:00:00,31883.57,32565.0,31766.76,32356.2,36386.074,2021-01-23 19:59:59.999,1170571849.62489,367469.0,18220.783,586300281.63409,0,37387.97,30875.13,0,0,0,0,0,0,105172.21299500001
2021-01-23 20:00:00,32356.2,32550.0,31830.0,32086.48,28728.347,2021-01-23 23:59:59.999,923901794.25892,315204.0,13804.911,443953549.86424,0,37387.97,30875.13,0,0,0,0,0,0,105172.21299500001
2021-01-24 00:00:00,32086.48,32499.02,31612.77,32494.03,28759.889,2021-01-24 03:59:59.999,921790610.45036,311074.0,14761.516,473352288.26696,0,37387.97,30875.13,0,0,0,0,0,0,105172.21299500001
2021-01-24 04:00:00,32494.02,33125.75,32366.0,32834.85,34290.744,2021-01-24 07:59:59.999,1121935627.37703,348045.0,17404.826,569552158.52792,0,37387.97,31663.37,0,0,0,1,0,0,105172.21299500001
2021-01-24 08:00:00,32828.48,33070.0,32502.21,32866.87,26784.916,2021-01-24 11:59:59.999,877349893.22341,300989.0,13815.445,452640707.41997,0,37387.97,31663.37,0,0,0,0,0,0,105172.21299500001
2021-01-24 12:00:00,32866.53,32980.0,31870.0,31967.5,40993.207,2021-01-24 15:59:59.999,1324118490.28442,413353.0,19731.673,637409273.12934,0,37387.97,31663.37,0,0,0,0,0,0,105172.21299500001
2021-01-24 16:00:00,31968.53,32174.66,30914.2,31293.67,46595.38,2021-01-24 19:59:59.999,1473627612.77172,475159.0,22705.17,718306952.63364,0,37387.97,31663.37,0,1,0,0,0,0,105172.21299500001
2021-01-24 20:00:00,31293.66,32389.81,31234.07,32275.63,34682.908,2021-01-24 23:59:59.999,1105984213.04625,356930.0,18024.376,574829555.57238,0,37387.97,31663.37,0,0,0,0,0,0,105172.21299500001
2021-01-25 00:00:00,32274.88,33730.0,32185.0,33600.0,48211.151,2021-01-25 03:59:59.999,1583423406.26812,433826.0,25582.386,840058746.99209,0,37387.97,31663.37,0,0,0,0,0,0,105172.21299500001
2021-01-25 04:00:00,33600.0,33863.09,33065.0,33377.96,36652.386,2021-01-25 07:59:59.999,1225020727.71806,346184.0,18410.251,615294628.50753,0,37387.97,31663.37,0,0,0,0,0,0,105172.21299500001
2021-01-25 08:00:00,33377.97,33606.48,32800.0,33217.34,37468.801,2021-01-25 11:59:59.999,1244507618.45591,360444.0,17757.674,589962193.04743,0,37387.97,31663.37,0,0,0,0,0,0,105172.21299500001
2021-01-25 12:00:00,33217.37,34880.0,33066.0,34507.81,65599.355,2021-01-25 15:59:59.999,2250690688.37488,599604.0,33686.739,1155469227.04187,0,37387.97,31293.67,0,0,0,1,0,0,105172.21299500001
2021-01-25 16:00:00,34509.01,34658.19,33382.97,33441.32,60887.851,2021-01-25 19:59:59.999,2066185775.99469,519658.0,28995.131,984262769.59082,0,37387.97,31293.67,0,0,0,0,0,0,105172.21299500001
2021-01-25 20:00:00,33449.84,33500.57,31921.47,32253.68,67867.98,2021-01-25 23:59:59.999,2218333761.89656,611312.0,33166.214,1084723684.42779,0,37387.97,31293.67,0,0,0,0,0,0,105172.21299500001
2021-01-26 00:00:00,32253.68,32853.53,31460.0,31520.68,50442.104,2021-01-26 03:59:59.999,1624992801.9493,483443.0,23762.917,766073542.02086,0,37387.97,31293.67,0,0,0,0,0,1,105172.21299500001
2021-01-26 04:00:00,31520.68,32323.0,31112.58,31640.7,55497.517,2021-01-26 07:59:59.999,1759492058.81209,500950.0,27909.602,885164647.04495,0,37387.97,31293.67,0,0,0,0,0,0,105172.21299500001
2021-01-26 08:00:00,31640.71,32500.77,31370.02,31807.99,59551.523,2021-01-26 11:59:59.999,1901078553.96448,520321.0,30335.944,968934190.59637,0,37387.97,31293.67,0,0,0,0,0,0,105172.21299500001
2021-01-26 12:00:00,31810.46,31992.17,30810.0,31764.99,78526.558,2021-01-26 15:59:59.999,2472136053.73874,658262.0,38441.687,1210806807.04891,0,37387.97,31293.67,0,0,0,0,0,0,105172.21299500001
2021-01-26 16:00:00,31768.19,32426.18,31318.69,32219.68,63826.677,2021-01-26 19:59:59.999,2041185452.25219,551813.0,32465.506,1038543823.65892,0,37387.97,31293.67,0,0,0,0,0,0,105172.21299500001
2021-01-26 20:00:00,32220.46,32950.0,31861.18,32474.14,39017.328,2021-01-26 23:59:59.999,1261677287.4345,373300.0,19447.688,629069855.93904,0,37387.97,31520.68,0,0,0,1,0,0,104186.755585
2021-01-27 00:00:00,32474.81,32562.2,31580.0,31817.08,39401.2,2021-01-27 03:59:59.999,1264382524.70709,364249.0,18300.618,587452391.94065,0,37387.97,31520.68,0,0,0,0,0,0,104186.755585
2021-01-27 04:00:00,31817.42,32034.68,31354.0,31751.41,34210.775,2021-01-27 07:59:59.999,1083218136.64013,342099.0,17588.767,557083095.74759,0,34507.81,31520.68,0,0,1,0,0,0,104186.755585
2021-01-27 08:00:00,31751.4,31768.16,30577.32,30647.15,66398.327,2021-01-27 11:59:59.999,2071209916.31714,593046.0,31724.075,989812163.56484,0,34507.81,31520.68,0,1,0,0,0,0,104186.755585
2021-01-27 12:00:00,30647.15,31067.72,29240.0,30318.63,126995.765,2021-01-27 15:59:59.999,3830409107.13807,1010611.0,63929.759,1928960859.83894,0,34507.81,31520.68,0,1,0,0,0,0,104186.755585
2021-01-27 16:00:00,30318.63,30945.93,29507.61,30736.5,97436.308,2021-01-27 19:59:59.999,2963390375.89798,764682.0,48010.779,1460140836.64331,0,34507.81,31520.68,0,1,0,0,0,0,104186.755585
2021-01-27 20:00:00,30738.48,31674.65,30082.59,30381.04,66580.464,2021-01-27 23:59:59.999,2057023380.29783,591146.0,33840.746,1046328441.86922,0,34507.81,31520.68,0,1,0,0,0,0,104186.755585
2021-01-28 00:00:00,30382.96,31542.22,29843.33,31424.01,52298.568,2021-01-28 03:59:59.999,1608415120.88452,477433.0,27297.928,839681462.77641,0,34507.81,31520.68,0,1,0,0,0,0,104186.755585
2021-01-28 04:00:00,31424.24,31908.04,31076.24,31201.32,42877.271,2021-01-28 07:59:59.999,1348055552.40553,400766.0,21049.354,662175992.00276,0,34507.81,31520.68,0,1,0,0,0,0,104186.755585
2021-01-28 08:00:00,31201.32,31639.8,30835.74,31477.14,47252.01,2021-01-28 11:59:59.999,1477463009.27481,425902.0,22745.097,711356447.15603,0,34507.81,30318.63,0,0,0,1,0,0,104186.755585
2021-01-28 12:00:00,31475.25,32260.4,31180.46,31937.9,66153.613,2021-01-28 15:59:59.999,2102274108.63373,573456.0,34360.248,1091843714.239,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-28 16:00:00,31937.9,32765.0,31660.0,32564.08,46804.871,2021-01-28 19:59:59.999,1512002649.49919,437216.0,23703.392,765907700.28325,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-28 20:00:00,32564.09,33778.95,32410.0,33399.75,56142.04,2021-01-28 23:59:59.999,1861051294.55931,510056.0,29355.46,973295264.1128,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-29 00:00:00,33399.99,34380.0,33361.48,33756.0,60011.832,2021-01-29 03:59:59.999,2037882690.01293,501224.0,30821.356,1046790328.28218,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-29 04:00:00,33753.86,33950.0,31960.0,32306.15,74669.5,2021-01-29 07:59:59.999,2449579046.4339,572074.0,34217.301,1122116652.155,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-29 08:00:00,32307.25,38356.98,32040.54,37066.11,265159.186,2021-01-29 11:59:59.999,9527450008.33459,2113132.0,138435.167,4971292822.90504,0,34507.81,30318.63,1,0,0,0,0,0,104186.755585
2021-01-29 12:00:00,37069.44,38641.1,36515.0,37176.39,111421.537,2021-01-29 15:59:59.999,4171000308.88449,957147.0,55043.972,2061437939.56368,0,34507.81,30318.63,1,0,0,0,0,0,104186.755585
2021-01-29 16:00:00,37176.39,37600.52,33521.0,34356.19,132123.712,2021-01-29 19:59:59.999,4686362873.45474,1106244.0,62853.04,2229965274.74655,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-29 20:00:00,34360.0,35391.0,33706.17,34269.35,70194.018,2021-01-29 23:59:59.999,2421276044.62236,670916.0,34068.468,1175778306.75049,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-30 00:00:00,34267.04,34988.88,32849.06,33299.99,59656.751,2021-01-30 03:59:59.999,2028995985.10287,601517.0,27957.719,951798350.65178,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-30 04:00:00,33300.0,34254.88,33154.93,34073.81,54139.902,2021-01-30 07:59:59.999,1818707797.33802,514540.0,28544.687,959224591.30359,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-30 08:00:00,34076.55,34480.0,33540.0,33707.77,50995.934,2021-01-30 11:59:59.999,1739675458.54717,499183.0,25396.075,866463814.02136,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-30 12:00:00,33707.77,34572.0,33505.0,34240.0,39474.42,2021-01-30 15:59:59.999,1344682617.4736,418027.0,20231.33,689358105.57291,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-30 16:00:00,34242.34,34458.48,33550.32,34337.98,36313.265,2021-01-30 19:59:59.999,1237816217.32774,409206.0,17658.04,602004423.66988,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-30 20:00:00,34337.98,34829.25,34000.0,34289.85,27281.6,2021-01-30 23:59:59.999,939135807.44521,312321.0,13839.532,476506295.86493,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-31 00:00:00,34284.76,34393.22,33700.0,33962.92,27747.502,2021-01-31 03:59:59.999,944159259.4285,297118.0,13183.086,448735576.65188,0,34507.81,30318.63,0,0,0,0,0,0,104186.755585
2021-01-31 04:00:00,33966.0,34160.26,33452.24,33632.41,26657.019,2021-01-31 07:59:59.999,901191947.8819,287091.0,13524.73,457274913.97566,0,37176.39,30318.63,0,0,1,0,0,0,104186.755585
2021-01-31 08:00:00,33631.01,33880.0,33239.24,33603.93,33232.475,2021-01-31 11:59:59.999,1116751934.98042,352344.0,15974.304,536865218.82157,0,37176.39,30318.63,0,0,0,0,0,0,104186.755585
2021-01-31 12:00:00,33603.93,34268.0,32550.0,32875.93,54713.97,2021-01-31 15:59:59.999,1830198963.46673,528015.0,26580.138,889490637.60004,0,37176.39,30318.63,0,0,0,0,0,0,104186.755585
2021-01-31 16:00:00,32878.84,33112.88,32193.04,32817.33,45281.369,2021-01-31 19:59:59.999,1481306492.98231,480445.0,22172.964,725520934.53059,0,37176.39,30318.63,0,0,0,0,0,0,104186.755585
2021-01-31 20:00:00,32817.24,33280.73,32511.25,33126.21,23661.556,2021-01-31 23:59:59.999,778718319.78207,288246.0,11883.496,391108170.0021,0,37176.39,30318.63,0,0,0,0,0,0,104186.755585
2021-02-01 00:00:00,33125.11,33889.93,32322.47,33600.37,47271.797,2021-02-01 03:59:59.999,1568916619.41737,451951.0,24684.237,819065442.59531,0,37176.39,30318.63,0,0,0,0,0,0,104186.755585
2021-02-01 04:00:00,33600.37,34484.1,33308.01,33827.0,48190.596,2021-02-01 07:59:59.999,1626399691.28427,466210.0,24720.26,834541152.82699,0,37176.39,30318.63,0,0,0,0,0,0,104186.755585
2021-02-01 08:00:00,33828.41,34720.0,33644.05,34219.91,49690.237,2021-02-01 11:59:59.999,1703803485.57989,480791.0,25361.305,869931080.00133,0,37176.39,30318.63,0,0,0,0,0,0,104186.755585
2021-02-01 12:00:00,34219.94,34493.94,33173.14,33178.13,45809.741,2021-02-01 15:59:59.999,1547302396.36466,444767.0,21503.707,726766694.33456,0,37176.39,32817.33,0,0,0,1,0,0,104186.755585
2021-02-01 16:00:00,33181.26,34121.89,33161.0,33867.65,28759.426,2021-02-01 19:59:59.999,969634608.6591,319958.0,15937.977,537446962.92413,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-01 20:00:00,33867.65,34083.21,33458.0,33546.09,20910.528,2021-02-01 23:59:59.999,705328835.83185,257496.0,10453.24,352597572.11996,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-02 00:00:00,33546.08,34200.0,33450.0,33592.79,24090.227,2021-02-02 03:59:59.999,813901076.78366,291947.0,12534.529,423453339.58293,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-02 04:00:00,33592.79,34455.0,33540.0,34261.84,28930.49,2021-02-02 07:59:59.999,985596567.36992,306923.0,15874.109,540761326.0826,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-02 08:00:00,34261.81,35720.0,34150.0,34821.61,64164.273,2021-02-02 11:59:59.999,2249518372.31511,561211.0,32422.712,1136425398.13392,0,37176.39,32817.33,0,0,0,0,1,0,104186.755585
2021-02-02 12:00:00,34821.6,35269.96,34338.0,34750.83,50521.112,2021-02-02 15:59:59.999,1760928270.631,447523.0,25201.844,878955299.83378,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-02 16:00:00,34750.83,35880.0,34600.04,35805.48,41196.201,2021-02-02 19:59:59.999,1448292374.03078,408622.0,22004.671,774160645.09538,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-02 20:00:00,35805.63,36041.0,35500.0,35504.06,30953.927,2021-02-02 23:59:59.999,1106450912.24876,328967.0,15499.198,554136145.95323,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-03 00:00:00,35504.07,36550.0,35410.0,36446.25,35359.468,2021-02-03 03:59:59.999,1275335765.2673,347761.0,19105.19,689117997.128,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-03 04:00:00,36446.26,36915.06,36263.03,36358.28,35690.223,2021-02-03 07:59:59.999,1307245812.65076,353722.0,18151.328,664992223.56805,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-03 08:00:00,36355.83,36355.83,35598.79,36024.06,44491.638,2021-02-03 11:59:59.999,1601034351.05107,414477.0,21850.628,786357030.23406,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-03 12:00:00,36024.06,36976.34,35870.73,36891.1,42210.568,2021-02-03 15:59:59.999,1541225995.30616,420177.0,21595.366,788826502.05574,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-03 16:00:00,36891.1,37273.12,36672.19,36820.87,49335.067,2021-02-03 19:59:59.999,1825752207.0033,452616.0,23473.261,868911870.72962,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-03 20:00:00,36821.01,37700.0,36671.6,37652.51,33221.114,2021-02-03 23:59:59.999,1238331323.68517,343073.0,16846.266,628030563.57434,0,37176.39,32817.33,1,0,0,0,0,0,104186.755585
2021-02-04 00:00:00,37651.92,38388.73,37400.0,37565.17,51191.037,2021-02-04 03:59:59.999,1941448225.73486,458841.0,25394.938,963503167.1429,0,37176.39,32817.33,1,0,0,0,0,0,104186.755585
2021-02-04 04:00:00,37565.17,38260.0,37370.0,37884.43,35870.067,2021-02-04 07:59:59.999,1358187171.646,344777.0,18086.098,684844495.00197,0,37176.39,32817.33,1,0,0,0,0,0,104186.755585
2021-02-04 08:00:00,37884.42,38833.0,36800.0,37361.16,83436.706,2021-02-04 11:59:59.999,3148304714.3636,727409.0,40696.25,1536216773.50236,0,37176.39,32817.33,1,0,0,0,0,0,104186.755585
2021-02-04 12:00:00,37356.21,37800.0,36233.0,36604.61,62457.265,2021-02-04 15:59:59.999,2314929242.46646,554961.0,28987.108,1074872395.03897,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-04 16:00:00,36605.43,37575.83,36450.89,37508.08,40197.822,2021-02-04 19:59:59.999,1488544166.88267,382725.0,20933.026,775334530.51586,0,37176.39,32817.33,1,0,0,0,1,0,104186.755585
2021-02-04 20:00:00,37508.08,37859.33,36867.54,36976.93,33562.125,2021-02-04 23:59:59.999,1255740495.26467,356549.0,15988.947,598527119.81253,0,37176.39,32817.33,0,0,0,0,0,0,104186.755585
2021-02-05 00:00:00,36975.19,37449.52,36586.68,37424.55,29188.267,2021-02-05 03:59:59.999,1081753992.30248,329073.0,14555.492,539490013.16912,0,37176.39,32817.33,1,0,0,0,0,0,104186.755585
2021-02-05 04:00:00,37424.55,37780.0,37052.09,37708.46,28716.117,2021-02-05 07:59:59.999,1075030422.25015,325153.0,14799.129,554179141.65131,0,37176.39,32817.33,1,0,0,0,0,0,104186.755585
2021-02-05 08:00:00,37708.46,37867.1,37242.67,37745.41,29542.637,2021-02-05 11:59:59.999,1110788070.08104,338766.0,14495.199,545135931.08717,0,37176.39,36604.61,1,0,0,1,0,0,104186.755585
2021-02-05 12:00:00,37745.4,38411.82,37567.21,38006.64,46969.844,2021-02-05 15:59:59.999,1788855204.35347,475355.0,23491.62,894871026.70862,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-05 16:00:00,38006.64,38199.77,37250.0,37638.22,39398.133,2021-02-05 19:59:59.999,1488184328.10113,405274.0,18242.01,689277972.22519,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-05 20:00:00,37638.77,38393.93,37508.68,38362.65,22462.446,2021-02-05 23:59:59.999,850983507.68721,270722.0,11619.781,440404718.30106,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-06 00:00:00,38357.17,39800.0,38269.0,39441.31,78401.846,2021-02-06 03:59:59.999,3060664940.12179,692236.0,40073.79,1564903946.62821,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-06 04:00:00,39440.83,39534.0,38800.23,39410.68,27977.645,2021-02-06 07:59:59.999,1097708399.63673,336298.0,13975.554,548476110.65764,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-06 08:00:00,39410.69,40540.81,39410.68,40264.34,59465.119,2021-02-06 11:59:59.999,2376136952.13711,581406.0,30160.829,1205526054.90399,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-06 12:00:00,40262.0,40900.0,39935.58,40886.91,52027.036,2021-02-06 15:59:59.999,2101410549.09736,526920.0,26508.218,1071166820.31409,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-06 16:00:00,40886.91,40992.4,40030.64,40258.99,46502.943,2021-02-06 19:59:59.999,1884069159.35337,458876.0,21988.773,891094909.79351,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-06 20:00:00,40258.99,40583.0,39100.0,39249.54,46451.726,2021-02-06 23:59:59.999,1849708320.70148,454577.0,22021.113,877544226.67696,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-07 00:00:00,39249.53,39666.05,38384.25,38904.05,58015.965,2021-02-07 03:59:59.999,2261095398.89154,567279.0,27180.296,1059597592.5487,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-07 04:00:00,38902.63,39150.0,37967.03,39056.38,43624.108,2021-02-07 07:59:59.999,1681748372.80902,436795.0,22048.522,850607225.62076,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-07 08:00:00,39056.38,39757.87,38823.89,39125.98,45536.488,2021-02-07 11:59:59.999,1791840144.08128,439295.0,22275.411,876789020.97341,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-07 12:00:00,39125.97,39350.0,37600.0,37965.79,66883.622,2021-02-07 15:59:59.999,2572605141.12518,618424.0,31475.112,1211304622.83977,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-07 16:00:00,37965.79,38500.0,37403.27,38108.75,49343.812,2021-02-07 19:59:59.999,1876034288.62924,486908.0,24213.204,921063396.12185,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-07 20:00:00,38108.36,39144.19,37743.54,38849.25,33317.93,2021-02-07 23:59:59.999,1282828886.99849,347533.0,16529.189,636651326.99844,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-08 00:00:00,38849.24,39185.93,38050.0,38120.84,30462.278,2021-02-08 03:59:59.999,1175514582.55307,323923.0,14265.779,550741244.94558,0,37176.39,36604.61,1,0,0,0,0,0,104186.755585
2021-02-08 04:00:00,38120.84,39450.0,38037.0,39307.82,31828.166,2021-02-08 07:59:59.999,1237262126.94044,327760.0,17133.666,666005325.64796,0,40886.91,36604.61,0,0,1,0,0,0,108635.90087000001
2021-02-08 08:00:00,39307.82,39570.0,38920.38,39495.35,28673.198,2021-02-08 11:59:59.999,1126319191.97842,316183.0,13691.985,538002840.03427,0,40886.91,37965.79,0,0,0,1,0,0,108635.90087000001
2021-02-08 12:00:00,39495.35,45063.24,39160.56,43785.81,174047.524,2021-02-08 15:59:59.999,7478336190.26077,1705352.0,90293.252,3875829010.3986,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-08 16:00:00,43785.81,44380.0,42649.0,43147.2,74933.22,2021-02-08 19:59:59.999,3248972841.05675,713038.0,36330.529,1575763136.48792,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-08 20:00:00,43147.99,47146.0,42989.0,46451.32,100222.707,2021-02-08 23:59:59.999,4503450221.83774,988091.0,51739.124,2324712644.1321,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-09 00:00:00,46451.32,47664.03,45617.57,46695.41,82344.851,2021-02-09 03:59:59.999,3835457127.24259,811684.0,40255.04,1875634076.81705,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-09 04:00:00,46696.79,48266.36,46300.0,47612.4,63408.07,2021-02-09 07:59:59.999,3000520053.83037,665124.0,31844.912,1507597378.13395,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-09 08:00:00,47614.65,48164.15,45700.0,46469.5,71665.174,2021-02-09 11:59:59.999,3347252567.55506,757154.0,33630.52,1571184777.06711,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-09 12:00:00,46474.92,47177.7,45057.65,46835.77,75403.52,2021-02-09 15:59:59.999,3480347785.19204,756766.0,36669.131,1692894690.95689,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-09 16:00:00,46844.75,47550.89,46110.0,47162.5,52621.94,2021-02-09 19:59:59.999,2464133143.59008,550786.0,25840.989,1210524118.08912,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-09 20:00:00,47162.49,47600.0,46257.88,46492.54,36033.871,2021-02-09 23:59:59.999,1692632129.40074,415819.0,17250.351,810537494.70516,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-10 00:00:00,46492.53,46987.98,46100.0,46329.99,35359.83,2021-02-10 03:59:59.999,1645297775.05032,378377.0,17395.003,809467883.7675,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-10 04:00:00,46330.0,47100.0,45690.0,46676.91,41807.73,2021-02-10 07:59:59.999,1937676557.09168,413208.0,20604.172,955544580.84146,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-10 08:00:00,46676.9,47475.0,46388.0,46685.0,48529.892,2021-02-10 11:59:59.999,2273318993.58538,468658.0,23695.308,1110480576.49518,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
2021-02-10 12:00:00,46685.0,46685.95,43770.0,44397.24,122943.72,2021-02-10 15:59:59.999,5557934812.34431,1087693.0,58219.499,2632843518.14613,0,40886.91,37965.79,1,0,0,0,0,0,108635.90087000001
